game_id,title,steam_link,kafkaesque,absurd,surreal,displaced,isolated,alienated,bureaucratic,civil service,Phase2_Total
1381520,Cricket: Jae's Really Peculiar Game,https://store.steampowered.com/app/1381520,19.59,8.44,3.66,0.21,5.24,8.77,3.69,5.18,6.85
1325040,Keylocker | Turn Based Cyberpunk Action,https://store.steampowered.com/app/1325040,19.08,1.98,2.36,0.97,2.3,6.8,8.06,10.66,6.53
3077670,Water Delivery,https://store.steampowered.com/app/3077670,20.98,1.66,3.69,2.18,2.45,2.67,8.61,4.27,5.81
1186470,Marko: Beyond Brave,https://store.steampowered.com/app/1186470,25.72,7.07,4.44,1.83,1.63,5.86,4.61,9.6,7.6
1960900,Judero,https://store.steampowered.com/app/1960900,22.19,10.41,4.46,2.42,3.93,7.12,5.29,11.39,8.4
1054950,Starstruck: Hands of Time,https://store.steampowered.com/app/1054950,21.42,4.92,3.29,1.65,0.41,4.9,3.68,8.23,6.06
1937670,Melobot - A Last Song,https://store.steampowered.com/app/1937670,19.5,2.98,4.26,2.52,2.16,5.63,4.9,7.59,6.19
1965190,Dragon Spirits 2,https://store.steampowered.com/app/1965190,17.37,3.98,4.35,0.82,4.35,2.06,9.08,5.89,5.99
3146640,Abnormal1999:The Compass and the Sand,https://store.steampowered.com/app/3146640,29.72,6.79,5.15,2.57,4.43,7.43,5.45,5.82,8.42
3154450,RealmScape,https://store.steampowered.com/app/3154450,22.83,5.89,4.96,1.2,3.09,2.87,7.02,7.21,6.88
2978070,Yume No Office,https://store.steampowered.com/app/2978070,22.12,3.61,3.43,1.09,5.52,7.16,12.64,8.23,7.98
1851090,"Mexico, 1921. A Deep Slumber.",https://store.steampowered.com/app/1851090,30.01,0.82,5.32,3.43,9.11,4.88,11.29,14.91,9.97
3121650,Hydrangea,https://store.steampowered.com/app/3121650,31.58,2.36,5.71,1.76,2.19,4.79,4.82,0.0,6.65
2411980,AMEDAMA,https://store.steampowered.com/app/2411980,33.84,8.06,5.54,2.84,3.3,6.76,6.56,8.72,9.45
3047680,Utility for the Soul,https://store.steampowered.com/app/3047680,35.8,0.59,6.4,1.03,5.19,6.81,10.43,7.04,9.16
2005090,EVOTINCTION,https://store.steampowered.com/app/2005090,17.69,3.2,2.02,0.0,0.17,1.18,12.36,5.1,5.22
1599070,Stardiver,https://store.steampowered.com/app/1599070,20.52,1.45,3.03,2.25,4.61,0.0,4.31,0.0,4.52
2776230,Skyward Dream,https://store.steampowered.com/app/2776230,33.9,0.0,8.82,1.58,6.89,6.4,5.92,4.78,8.54
3111140,Cards of Heart,https://store.steampowered.com/app/3111140,28.61,4.09,6.08,1.32,3.37,6.57,4.14,2.33,7.06
2071430,Roots of Yggdrasil,https://store.steampowered.com/app/2071430,22.4,7.97,3.16,2.39,4.89,6.31,5.93,7.66,7.59
2627780,DATE A LIVE: Ren Dystopia,https://store.steampowered.com/app/2627780,14.85,2.45,4.09,0.51,2.45,0.04,1.32,0.0,3.21
2403290,Boyhood's End,https://store.steampowered.com/app/2403290,30.98,4.89,3.81,1.37,2.81,11.25,4.7,1.54,7.67
1086620,Selfloss,https://store.steampowered.com/app/1086620,27.59,5.05,4.44,3.59,4.06,5.46,4.02,4.94,7.39
3144640,Skoof Simulator,https://store.steampowered.com/app/3144640,22.96,10.9,2.35,1.19,4.6,7.38,8.71,9.16,8.41
1983300,Paper Ghost Stories: Third Eye Open,https://store.steampowered.com/app/1983300,26.25,2.64,6.81,0.76,6.32,4.79,5.69,6.26,7.44
2613800,The Hidden Art of Innkeeping,https://store.steampowered.com/app/2613800,22.39,5.77,3.82,1.22,0.5,5.13,6.94,2.48,6.03
3104030,oath,https://store.steampowered.com/app/3104030,26.68,9.06,4.48,2.9,7.59,6.45,7.12,10.48,9.35
2455340,Together in Between,https://store.steampowered.com/app/2455340,24.97,8.52,5.18,0.23,6.81,4.83,5.42,6.2,7.77
3033900,Metamorphosis,https://store.steampowered.com/app/3033900,38.63,1.13,5.45,1.83,2.28,9.02,5.84,5.46,8.71
1567890,Date Z,https://store.steampowered.com/app/1567890,22.82,1.46,3.34,0.51,3.86,5.55,5.2,1.92,5.58
3008190,Jewel Match Solitaire Seasons - Collector's Edition,https://store.steampowered.com/app/3008190,15.92,0.69,2.02,0.15,2.52,2.03,8.15,3.98,4.43
2279960,Self Defense Kinda...,https://store.steampowered.com/app/2279960,21.11,4.38,3.09,0.03,0.0,5.07,7.32,4.36,5.67
2581050,KAMITSUBAKI CITY ENSEMBLE,https://store.steampowered.com/app/2581050,13.89,1.77,2.78,0.51,1.2,4.81,4.7,7.66,4.66
2394650,Crypt Custodian,https://store.steampowered.com/app/2394650,23.46,7.93,4.24,0.54,0.0,4.93,12.89,7.61,7.7
937280,GENBA no Kizuna,https://store.steampowered.com/app/937280,25.81,1.82,3.28,0.87,1.17,3.44,12.57,15.16,8.02
2411560,Debtors' Club,https://store.steampowered.com/app/2411560,24.18,9.93,2.55,1.88,1.0,10.87,18.81,21.78,11.38
2855990,Hadley's Run: A Starship Saga,https://store.steampowered.com/app/2855990,19.05,2.36,3.61,1.09,6.24,8.16,4.85,5.81,6.4
2199330,Aestik,https://store.steampowered.com/app/2199330,30.72,6.13,4.54,1.58,5.39,5.16,9.82,9.97,9.16
3087810,Recesses,https://store.steampowered.com/app/3087810,16.1,9.61,2.9,0.0,1.67,6.86,5.41,3.85,5.8
2121790,Periphery Synthetic,https://store.steampowered.com/app/2121790,23.39,0.53,3.72,0.93,7.02,3.77,10.45,7.86,7.21
721180,Dustborn,https://store.steampowered.com/app/721180,26.03,3.78,3.85,3.79,6.4,7.63,7.59,6.25,8.17
2951710,品玉庵异谈   PinYuAn Tales,https://store.steampowered.com/app/2951710,26.63,1.69,5.59,1.0,4.35,5.02,8.14,5.73,7.27
2515030,Dark Lord,https://store.steampowered.com/app/2515030,33.98,12.13,4.56,2.37,3.8,10.78,11.5,17.52,12.08
2648050,Sam & Max: The Devil's Playhouse,https://store.steampowered.com/app/2648050,20.65,3.27,5.29,0.0,0.2,4.08,7.09,8.29,6.11
2017200,Leximan,https://store.steampowered.com/app/2017200,22.22,14.11,3.16,0.67,5.34,11.85,7.67,4.98,8.75
2506450,Guayota,https://store.steampowered.com/app/2506450,24.1,5.59,5.39,1.99,2.54,4.82,6.89,11.84,7.9
2946030,Choo-Choose,https://store.steampowered.com/app/2946030,27.9,11.25,2.81,1.87,0.23,9.66,9.56,11.29,9.32
3091940,Fantasmagorie,https://store.steampowered.com/app/3091940,25.8,4.41,5.18,0.29,0.0,7.86,6.92,6.89,7.17
2337820,The Crush House,https://store.steampowered.com/app/2337820,19.22,4.9,3.67,0.0,2.99,9.91,4.69,4.98,6.3
2885880,Tokyo Coffee: Grinding in the Pandemic,https://store.steampowered.com/app/2885880,25.37,2.82,2.28,1.61,2.43,4.94,10.82,10.4,7.58
1477070,Depersonalization,https://store.steampowered.com/app/1477070,33.13,11.92,5.68,1.11,3.82,9.97,8.99,8.5,10.39
2073880,The Burst,https://store.steampowered.com/app/2073880,18.89,0.0,2.89,2.17,2.6,5.35,3.66,7.17,5.34
1277130,Deathbound,https://store.steampowered.com/app/1277130,26.64,5.38,4.25,2.8,5.89,7.59,8.71,14.97,9.53
2015000,The Ghost and the Golem,https://store.steampowered.com/app/2015000,30.93,10.03,5.15,2.44,3.51,7.81,6.09,13.68,9.96
2825070,Zombie Police: Christmas Dancing with Police Zombies,https://store.steampowered.com/app/2825070,19.92,4.04,3.33,0.0,0.0,5.75,11.03,8.91,6.62
2951340,Moonless Moon,https://store.steampowered.com/app/2951340,26.41,3.25,5.58,1.92,8.84,6.57,3.81,8.07,8.06
2197680,That Time I Got Reincarnated as a Slime ISEKAI Chronicles,https://store.steampowered.com/app/2197680,14.19,5.63,2.21,3.03,4.54,7.04,5.87,18.71,7.65
2422540,Burning Branch,https://store.steampowered.com/app/2422540,20.25,4.01,4.18,2.63,2.27,7.6,3.81,7.23,6.5
2396980,Fate/stay night REMASTERED,https://store.steampowered.com/app/2396980,20.38,7.37,4.17,3.26,0.0,3.96,5.06,4.79,6.12
2639950,Umbral,https://store.steampowered.com/app/2639950,42.34,6.43,6.23,1.99,4.96,7.52,2.59,4.11,9.52
2562900,Eden Genesis,https://store.steampowered.com/app/2562900,19.19,0.0,2.89,0.0,0.73,3.19,3.1,0.0,3.64
3084150,Packit List,https://store.steampowered.com/app/3084150,24.06,6.83,4.18,2.45,6.64,6.45,8.75,6.54,8.24
2429350,myPOPGOES,https://store.steampowered.com/app/2429350,14.63,0.0,2.64,0.18,0.0,3.05,0.59,0.0,2.64
2565310,Hello Cruel World,https://store.steampowered.com/app/2565310,34.11,0.0,5.53,0.0,2.11,6.59,2.42,0.0,6.34
1325260,Kitsune Tails,https://store.steampowered.com/app/1325260,17.37,6.56,4.18,1.09,2.16,7.28,6.4,5.34,6.3
2924820,Delicious - Mansion Mystery,https://store.steampowered.com/app/2924820,27.2,7.95,3.79,0.41,0.75,7.85,10.69,12.99,8.95
2573670,Fragment: A Story in Growing,https://store.steampowered.com/app/2573670,34.72,12.08,6.56,2.72,4.34,11.09,5.02,5.29,10.23
1219240,BioGun,https://store.steampowered.com/app/1219240,18.11,2.77,2.35,0.98,0.0,4.04,6.9,4.83,5.0
2759170,Boyce the Voice,https://store.steampowered.com/app/2759170,16.75,1.56,3.14,0.89,1.26,4.93,5.74,1.54,4.48
2416500,Legends of Savvarah: Time of Pariah,https://store.steampowered.com/app/2416500,25.47,11.05,4.01,2.55,4.09,6.8,7.88,13.83,9.46
2399060,Dread Weight,https://store.steampowered.com/app/2399060,29.01,6.41,4.81,1.18,0.0,7.44,3.99,5.65,7.31
3057180,Abnormal1999:Sector 49,https://store.steampowered.com/app/3057180,29.53,1.85,5.49,0.53,5.33,3.32,9.24,5.88,7.65
2573030,DOUGH: A Crime Strategy RPG,https://store.steampowered.com/app/2573030,21.11,3.47,2.15,0.55,4.79,7.82,16.3,14.2,8.8
2803060,Director Simulator,https://store.steampowered.com/app/2803060,20.59,1.43,5.1,0.78,3.25,4.49,6.46,3.24,5.67
3024830,Chushpan Simulator 2,https://store.steampowered.com/app/3024830,28.24,2.95,4.05,1.05,4.9,7.74,9.88,8.37,8.4
2531300,Sylvio: Black Waters,https://store.steampowered.com/app/2531300,31.24,3.43,5.25,1.41,3.36,4.75,4.19,0.0,6.7
2657930,Erannorth Renaissance,https://store.steampowered.com/app/2657930,24.98,5.28,3.77,2.19,5.1,6.27,5.31,4.49,7.17
2233220,Spirits of The Silicium Forest,https://store.steampowered.com/app/2233220,23.01,3.11,4.96,0.84,3.28,8.53,2.66,1.98,6.05
2543030,Midnight Ramen,https://store.steampowered.com/app/2543030,24.89,7.49,3.36,0.1,2.0,5.67,8.22,4.87,7.08
2731920,Tachyon Dreams Anthology,https://store.steampowered.com/app/2731920,23.2,7.04,4.84,0.93,0.46,3.47,5.16,3.43,6.07
2463980,Werewolf: The Apocalypse — Purgatory,https://store.steampowered.com/app/2463980,32.38,3.36,3.6,3.67,3.08,8.49,2.34,7.44,8.05
1619230,The Star Named EOS,https://store.steampowered.com/app/1619230,21.26,0.0,6.2,1.27,4.63,2.23,4.7,1.95,5.28
2803860,Silent Sonata,https://store.steampowered.com/app/2803860,34.01,5.75,5.36,0.77,0.0,6.38,6.01,6.99,8.16
2981530,索罗灵魂之戒—神界篇,https://store.steampowered.com/app/2981530,20.64,3.46,4.39,1.2,3.5,5.86,4.57,7.43,6.38
2184770,Broken Lens,https://store.steampowered.com/app/2184770,14.92,6.26,4.83,0.69,3.8,2.09,2.52,1.91,4.63
2789420,Escape from Ever After: Onboarding,https://store.steampowered.com/app/2789420,23.38,3.44,3.64,1.53,2.57,5.42,9.18,3.78,6.62
2506900,Gobs and Gods,https://store.steampowered.com/app/2506900,19.46,6.72,2.33,1.4,2.79,5.85,6.57,9.55,6.83
1146420,Relic Space,https://store.steampowered.com/app/1146420,15.71,7.24,2.09,2.79,1.77,6.45,7.08,6.97,6.26
2865490,恋爱单选题,https://store.steampowered.com/app/2865490,26.7,0.0,5.31,1.94,4.52,4.32,7.83,4.56,6.9
2653460,月白星斗-Lunar Glow Stellar Dance,https://store.steampowered.com/app/2653460,6.43,0.64,4.18,0.0,0.0,3.28,1.45,0.0,2.0
2963360,Chicken Game,https://store.steampowered.com/app/2963360,15.72,0.31,2.61,0.18,0.77,5.8,3.42,2.69,3.94
2862610,Superscout,https://store.steampowered.com/app/2862610,17.01,0.0,4.05,0.85,3.46,7.05,2.08,5.36,4.98
2903950,Master Detective Archives: RAIN CODE Plus,https://store.steampowered.com/app/2903950,23.37,3.02,3.59,0.54,0.0,1.06,13.94,11.78,7.16
1939970,Nobody Wants to Die,https://store.steampowered.com/app/1939970,34.79,3.97,4.56,1.14,3.73,4.37,11.54,11.49,9.45
2231190,Magical Delicacy,https://store.steampowered.com/app/2231190,19.63,11.08,3.14,0.03,2.45,6.84,8.93,7.28,7.42
1231990,Gestalt: Steam & Cinder,https://store.steampowered.com/app/1231990,25.76,6.54,2.88,2.53,2.13,5.27,9.46,11.35,8.24
2093010,Supernatural,https://store.steampowered.com/app/2093010,32.58,3.33,5.34,0.16,0.19,3.92,8.57,5.12,7.4
2349030,B-PROJECT RYUSEI*FANTASIA,https://store.steampowered.com/app/2349030,16.93,0.0,3.48,0.52,2.18,10.9,8.58,11.56,6.77
2918550,Drive Me Crazy,https://store.steampowered.com/app/2918550,20.24,9.08,4.79,0.71,5.14,9.7,4.77,6.42,7.61
2796340,Illusion Carnival,https://store.steampowered.com/app/2796340,29.95,6.29,6.25,0.0,0.13,8.4,5.02,2.49,7.32
2607780,TUZAQ,https://store.steampowered.com/app/2607780,30.48,5.02,4.1,2.96,5.12,6.54,8.6,11.93,9.34
1474300,MonCon,https://store.steampowered.com/app/1474300,22.76,4.27,3.81,0.67,5.35,8.18,3.97,4.49,6.69
2603300,Songs of Steel: Hispania,https://store.steampowered.com/app/2603300,22.13,5.33,2.16,3.49,3.46,2.45,7.84,14.16,7.63
2075630,Enelia: Dawn of Madness,https://store.steampowered.com/app/2075630,32.83,4.26,5.34,1.23,2.69,7.03,4.83,5.81,8.0
2911800,Peter's Journey,https://store.steampowered.com/app/2911800,22.79,1.82,4.79,3.17,6.31,2.73,3.96,6.02,6.45
2470300,Hookah Haze,https://store.steampowered.com/app/2470300,27.46,0.0,3.68,0.76,2.2,5.69,8.37,6.07,6.78
2894980,4.1.60Co,https://store.steampowered.com/app/2894980,47.5,10.41,7.65,1.14,4.43,13.08,9.55,8.31,12.76
2945420,CEO Tycoon: My Game Studio,https://store.steampowered.com/app/2945420,21.59,0.73,3.7,0.0,3.59,4.4,7.42,7.84,6.16
2894960,Inverted Angel,https://store.steampowered.com/app/2894960,29.19,3.6,6.02,0.63,4.61,3.99,9.13,1.4,7.32
2461240,Black & White Lite,https://store.steampowered.com/app/2461240,36.62,9.37,6.05,1.86,0.87,13.65,8.66,15.17,11.53
2751580,Templar 2,https://store.steampowered.com/app/2751580,22.59,3.96,2.79,1.37,0.0,4.87,4.39,6.17,5.77
2791180,Seraphim Slum,https://store.steampowered.com/app/2791180,36.98,5.23,6.05,2.34,2.54,13.37,5.45,6.06,9.75
2828940,Glass Heart: Retold,https://store.steampowered.com/app/2828940,23.76,1.39,5.36,1.67,1.88,2.31,3.51,0.0,4.98
2104990,Garage Sale,https://store.steampowered.com/app/2104990,20.28,5.5,3.38,0.41,7.67,6.16,7.58,6.41,7.17
2394910,Young Hearts,https://store.steampowered.com/app/2394910,36.73,0.0,5.87,2.24,7.46,7.5,6.45,8.46,9.34
2839280,Natsu-Mon: 20th Century Summer Kid,https://store.steampowered.com/app/2839280,16.22,3.6,2.23,1.2,3.35,5.49,6.49,6.78,5.67
2840890,Nekokami - The Human Restoration Project,https://store.steampowered.com/app/2840890,13.69,2.29,4.19,0.0,3.31,1.88,10.04,8.35,5.47
2146560,Ghostboy,https://store.steampowered.com/app/2146560,35.73,4.12,6.48,3.12,6.48,9.28,6.16,6.19,9.7
2950190,BloodLight,https://store.steampowered.com/app/2950190,36.05,0.0,5.53,0.81,3.82,8.81,4.92,5.4,8.17
2808570,KunKun dream Startles the Soul,https://store.steampowered.com/app/2808570,26.21,0.0,7.35,1.09,5.15,4.38,4.8,2.77,6.47
1760330,Noreya: The Gold Project,https://store.steampowered.com/app/1760330,18.37,5.51,4.11,0.25,0.12,6.36,5.45,12.89,6.63
883230,Times and Galaxy,https://store.steampowered.com/app/883230,29.95,0.85,4.09,1.75,4.47,5.44,8.55,8.27,7.92
2873760,Beauties! They're All After Me,https://store.steampowered.com/app/2873760,21.81,2.89,4.05,0.0,1.03,6.29,5.78,6.56,6.05
2962000,The End of You,https://store.steampowered.com/app/2962000,41.28,7.88,6.57,2.78,4.17,11.36,7.37,5.82,10.9
2850310,Kanon,https://store.steampowered.com/app/2850310,22.51,2.51,3.86,2.04,1.82,4.99,5.43,8.13,6.41
1072300,Echo Generation: Midnight Edition,https://store.steampowered.com/app/1072300,21.73,3.43,4.68,0.59,3.2,6.92,2.19,6.3,6.13
2754490,Whispering Lane: Horror,https://store.steampowered.com/app/2754490,36.36,1.93,5.83,2.21,3.51,7.73,7.66,4.22,8.68
1921480,#BLUD,https://store.steampowered.com/app/1921480,20.55,6.51,2.44,0.0,0.0,9.82,5.25,3.2,5.97
1888060,雪凤山 Secret Opera,https://store.steampowered.com/app/1888060,33.01,3.97,4.83,0.63,5.8,6.45,9.11,9.35,9.14
1622910,Still Wakes the Deep,https://store.steampowered.com/app/1622910,30.96,0.0,4.54,2.57,0.0,2.57,3.51,1.1,5.66
2146170,Baten Kaitos I & II HD Remaster,https://store.steampowered.com/app/2146170,11.99,5.18,3.67,2.48,0.0,3.53,0.0,1.99,3.6
2677690,REPUNK,https://store.steampowered.com/app/2677690,22.91,6.84,3.62,1.66,3.45,4.94,8.54,5.01,7.12
2749930,LIO,https://store.steampowered.com/app/2749930,36.26,4.47,6.78,1.29,3.05,6.88,6.58,4.03,8.67
1746930,SunnySide,https://store.steampowered.com/app/1746930,19.4,1.6,2.72,1.18,7.45,3.34,8.57,5.43,6.21
2756390,A fascinating story,https://store.steampowered.com/app/2756390,22.54,0.0,3.64,1.09,4.17,4.19,9.0,7.12,6.47
2615300,Survival Guide 2,https://store.steampowered.com/app/2615300,23.43,0.0,2.36,1.36,2.38,0.94,2.94,0.0,4.18
2136770,Dryft City Kyngs,https://store.steampowered.com/app/2136770,19.36,4.39,3.12,0.1,1.69,6.51,7.71,4.04,5.86
2396630,Unsupervised,https://store.steampowered.com/app/2396630,24.32,2.49,3.18,2.03,5.83,5.78,5.94,13.32,7.86
2715020,Harrowed World: What's Past Is Portents - Gothic Vampire Visual Novel,https://store.steampowered.com/app/2715020,30.21,2.69,3.93,0.78,0.73,9.23,3.03,5.54,7.02
1812210,Simpler Times,https://store.steampowered.com/app/1812210,24.92,2.85,4.14,0.65,5.59,4.96,7.74,4.5,6.92
2455070,Long Way,https://store.steampowered.com/app/2455070,13.86,0.0,2.65,1.4,5.85,2.0,3.48,1.42,3.83
2596800,No Recollection,https://store.steampowered.com/app/2596800,37.5,5.57,7.6,1.93,6.32,4.83,7.61,5.04,9.55
2635980,Bring Me that Shawarma,https://store.steampowered.com/app/2635980,30.29,3.96,4.09,0.81,1.12,4.98,8.62,1.96,6.98
2774190,Secrets of the Heartbeat,https://store.steampowered.com/app/2774190,22.74,0.0,5.5,0.9,9.37,4.57,6.39,5.01,6.81
1283230,Autopsy Simulator,https://store.steampowered.com/app/1283230,32.83,0.0,5.24,0.0,1.87,1.13,11.69,3.77,7.07
2514650,Greed and Fear and the Rest,https://store.steampowered.com/app/2514650,31.11,0.62,4.59,0.41,5.79,4.79,6.33,2.23,6.98
2994800,Cherophobia,https://store.steampowered.com/app/2994800,41.76,2.91,6.89,1.58,3.03,9.43,3.27,0.17,8.63
2358420,Madhouse Madness: Streamer's Fate,https://store.steampowered.com/app/2358420,36.26,0.0,5.62,1.83,5.07,9.06,9.21,5.41,9.06
2187230,ALTF42,https://store.steampowered.com/app/2187230,25.19,7.41,3.3,1.46,1.29,3.4,5.89,0.0,5.99
2975160,Rose and Cross,https://store.steampowered.com/app/2975160,34.03,1.34,6.48,0.99,1.65,7.96,3.56,0.0,7.0
2775690,Don't Forget,https://store.steampowered.com/app/2775690,26.02,2.05,6.16,1.05,7.37,4.11,3.17,1.57,6.44
2128940,THE 4 SINS,https://store.steampowered.com/app/2128940,36.4,3.76,4.73,2.67,3.15,8.09,8.6,11.32,9.84
1592280,Selaco,https://store.steampowered.com/app/1592280,22.56,0.0,2.92,2.13,3.55,3.7,4.52,5.18,5.57
2905290,Easy Breezy Drive,https://store.steampowered.com/app/2905290,25.99,1.37,4.52,0.84,8.08,2.67,4.86,0.0,6.04
2817690,天呐！找不到真爱就扑街！,https://store.steampowered.com/app/2817690,26.68,1.52,5.5,1.91,5.89,4.95,5.73,4.84,7.13
1558000,[ECHOSTASIS],https://store.steampowered.com/app/1558000,40.07,3.15,6.66,1.88,5.1,6.15,9.15,8.1,10.03
1069160,SKALD: Against the Black Priory,https://store.steampowered.com/app/1069160,25.36,8.97,3.01,2.52,1.22,10.45,5.78,7.97,8.16
1989320,Astor: Blade of the Monolith,https://store.steampowered.com/app/1989320,21.41,6.71,3.93,2.59,2.79,5.48,4.26,9.86,7.13
2360560,Heralds of the Avirentes - Ch. 1 Wings of Change,https://store.steampowered.com/app/2360560,30.06,11.66,4.93,3.77,4.99,8.59,6.69,13.33,10.5
2821850,Baisu,https://store.steampowered.com/app/2821850,28.12,1.8,6.46,0.81,0.61,6.83,6.27,0.0,6.36
998400,Trans-Siberian Railway Simulator,https://store.steampowered.com/app/998400,25.11,1.42,2.95,1.82,5.55,2.49,10.0,8.29,7.2
2397140,TOKYO PSYCHODEMIC,https://store.steampowered.com/app/2397140,28.46,6.6,4.2,1.32,5.55,2.09,19.76,18.16,10.77
1369970,Infinite Mana,https://store.steampowered.com/app/1369970,22.26,6.11,3.92,2.0,6.62,2.35,4.5,6.2,6.74
2734920,Finding Cinderella,https://store.steampowered.com/app/2734920,19.88,4.79,2.79,0.94,0.0,7.7,8.66,13.29,7.26
2804610,Tails of Glimmervale,https://store.steampowered.com/app/2804610,20.07,0.67,4.14,1.23,3.27,6.61,1.63,0.41,4.75
2448930,Starstruck Vagabond,https://store.steampowered.com/app/2448930,19.41,0.0,3.32,0.91,3.64,4.81,6.85,0.07,4.88
2931680,Venatrix,https://store.steampowered.com/app/2931680,41.04,4.1,7.71,0.76,2.15,7.48,9.34,7.1,9.96
2973950,DeafBlind,https://store.steampowered.com/app/2973950,34.45,12.13,5.7,2.08,8.07,12.86,6.59,6.45,11.04
1610520,Serum: Toxic Survival,https://store.steampowered.com/app/1610520,28.4,5.33,2.79,2.25,4.35,6.18,6.0,9.15,8.06
2525810,Witch and Lilies,https://store.steampowered.com/app/2525810,18.76,0.39,3.0,0.44,3.1,7.21,6.74,6.79,5.8
1781010,Pine Hearts,https://store.steampowered.com/app/1781010,23.1,3.26,3.82,2.5,7.04,4.45,6.58,5.99,7.09
2960560,Union of Gnomes: Prologue,https://store.steampowered.com/app/2960560,35.37,8.64,7.4,1.42,0.0,8.4,8.05,10.18,9.93
494730,Galacticare,https://store.steampowered.com/app/494730,21.26,2.28,3.28,0.82,3.48,4.65,14.58,10.65,7.62
2935160,Love Undying: A Kiss Before Dawn,https://store.steampowered.com/app/2935160,26.99,0.54,3.62,0.48,2.81,7.23,0.89,3.19,5.72
2299950,OVRDARK: a Do Not Open story,https://store.steampowered.com/app/2299950,37.22,10.85,7.27,0.65,3.18,6.82,7.09,4.45,9.69
2474030,An English Haunting,https://store.steampowered.com/app/2474030,33.52,6.63,6.96,0.1,0.94,4.87,8.29,5.86,8.4
2009620,Harvest Hunt,https://store.steampowered.com/app/2009620,24.46,3.13,3.23,1.48,1.0,7.01,3.85,0.28,5.56
2700570,EBBIL: Alternative Bible,https://store.steampowered.com/app/2700570,28.51,8.54,4.59,1.55,2.17,9.5,4.64,9.52,8.63
2380550,CONSORTIUM Remastered,https://store.steampowered.com/app/2380550,20.94,2.79,3.81,1.53,6.6,5.83,8.97,13.32,7.97
2722200,"Sugar,sugar,sugarcoat",https://store.steampowered.com/app/2722200,25.73,2.79,4.3,0.0,1.0,13.59,0.26,2.12,6.22
1721680,Pre Dusk,https://store.steampowered.com/app/1721680,26.63,0.0,4.17,0.86,1.46,4.68,2.22,3.5,5.44
2911820,The Stairway 7 - Anomaly Hunt Loop Horror Game,https://store.steampowered.com/app/2911820,31.18,9.87,5.06,1.12,4.55,7.5,12.65,7.42,9.92
