game_id,title,steam_link,keyword_evaluation_Autobiographisch,keyword_evaluation_Werke,keyword_evaluation_Figuren,keyword_evaluation_K_E_Total,embedding_evaluation_kafkaesque,embedding_evaluation_absurd,embedding_evaluation_surreal,embedding_evaluation_displaced,embedding_evaluation_isolated,embedding_evaluation_alienated,embedding_evaluation_bureaucratic,embedding_evaluation_civil service,embedding_evaluation_Embedding_Total,keyword_rescaled,embedding_rescaled,baseline_combined_rescaled,generative_evaluation_krauss_1_definition_x,generative_evaluation_krauss_2_kontrast_x,generative_evaluation_krauss_3_beispiel_rossmann_x,generative_evaluation_krauss_4_schluss_x,generative_evaluation_NLI_Total_x,generative_evaluation_krauss_1_definition_y,generative_evaluation_krauss_2_kontrast_y,generative_evaluation_krauss_3_beispiel_rossmann_y,generative_evaluation_krauss_4_schluss_y,generative_evaluation_NLI_Total_y
1460220,Evil Nun: The Broken Mask,https://store.steampowered.com/app/1460220,0.0,2.77,0.0,0.75,26.94,7.76,3.77,0.99,1.04,12.08,8.78,4.77,8.27,66.79,66.16,66.48,,,,,,,,,,
1461100,International Basketball Manager 22,https://store.steampowered.com/app/1461100,0.0,2.77,0.0,0.75,7.67,0.0,1.74,0.92,5.0,1.97,9.02,5.75,4.01,66.79,23.05,44.92,,,,,,,,,,
1461630,Magic Potion Millionaire,https://store.steampowered.com/app/1461630,0.0,0.0,0.0,0.0,10.72,2.88,2.39,0.0,0.0,4.05,5.74,0.0,3.22,41.97,17.46,29.72,,,,,,,,,,
1462810,WRC 10 FIA World Rally Championship,https://store.steampowered.com/app/1462810,0.0,0.0,0.0,0.0,5.29,0.0,0.52,0.0,0.0,1.25,1.76,0.99,1.23,41.97,8.1,25.03,,,,,,6.25,73.35,0.02,64.13,35.94
1463420,INDICTED,https://store.steampowered.com/app/1463420,0.0,0.0,0.0,0.0,34.01,2.14,4.84,2.34,1.74,7.51,7.41,5.82,8.23,41.97,65.77,53.87,,,,,,,,,,
1463730,Arid,https://store.steampowered.com/app/1463730,0.0,5.55,0.0,1.5,32.94,0.0,2.63,4.41,8.87,0.23,0.67,0.0,6.22,84.84,44.22,64.53,,,,,,,,,,
1463780,Mohism: Battle of Words,https://store.steampowered.com/app/1463780,0.0,0.0,0.0,0.0,25.8,11.84,3.72,1.55,0.0,8.03,11.84,13.35,9.52,41.97,77.22,59.6,,,,,,,,,,
1465460,Infection Free Zone,https://store.steampowered.com/app/1465460,0.0,0.0,0.0,0.0,21.56,1.98,2.02,2.44,9.0,4.5,6.45,7.83,6.97,41.97,52.45,47.21,,,,,,,,,,
1465470,The Crust,https://store.steampowered.com/app/1465470,0.0,0.0,0.0,0.0,12.27,0.0,1.91,0.51,4.34,4.51,6.88,8.52,4.87,41.97,30.44,36.2,,,,,,,,,,
1466060,Tainted Grail: The Fall of Avalon,https://store.steampowered.com/app/1466060,0.0,0.0,0.0,0.0,19.87,4.98,2.59,1.04,1.0,3.78,5.05,6.52,5.6,41.97,37.63,39.8,,,,,,,,,,
1466230,The Holy Gosh Darn,https://store.steampowered.com/app/1466230,0.0,0.0,0.0,0.0,21.47,10.0,3.3,0.28,0.0,4.69,4.63,4.66,6.13,41.97,43.25,42.61,,,,,,,,,,
1466350,Jennifer Wilde: Unlikely Revolutionaries,https://store.steampowered.com/app/1466350,0.0,4.39,0.0,1.19,30.95,4.87,6.12,1.81,5.36,6.23,7.14,4.15,8.33,78.57,66.75,72.66,,,,,,,,,,
1466390,Kathy Rain 2: Soothsayer,https://store.steampowered.com/app/1466390,0.0,0.0,0.0,0.0,25.3,0.0,3.6,0.55,0.91,3.57,10.97,5.5,6.3,41.97,45.09,43.53,,,,,,,,,,
1466680,Sakura MMO Extra,https://store.steampowered.com/app/1466680,0.0,0.0,0.0,0.0,18.4,3.45,2.87,1.64,0.57,6.96,5.15,0.12,4.89,41.97,30.62,36.3,,,,,,,,,,
1466690,Sakura Succubus 4,https://store.steampowered.com/app/1466690,0.0,0.0,0.0,0.0,21.27,6.08,3.38,1.32,3.1,10.43,4.61,8.38,7.32,41.97,56.27,49.12,,,,,,,,,,
1467090,THE DARK SIDE OF CECLON,https://store.steampowered.com/app/1467090,0.0,0.0,0.0,0.0,24.47,0.0,3.31,1.08,5.74,5.18,1.39,1.03,5.28,41.97,34.39,38.18,,,,,,,,,,
1467830,SIIMI,https://store.steampowered.com/app/1467830,0.0,0.0,0.0,0.0,18.06,4.59,3.97,1.35,3.57,9.77,2.46,6.49,6.28,41.97,44.87,43.42,,,,,,,,,,
1467920,A Guidebook of Babel,https://store.steampowered.com/app/1467920,0.0,0.0,5.55,2.25,26.74,3.34,4.08,2.04,2.04,1.79,4.67,2.34,5.88,93.96,40.57,67.26,,,,,,,,,,
1468380,The Sundew,https://store.steampowered.com/app/1468380,0.0,2.77,0.0,0.75,27.55,0.0,3.67,1.89,5.39,2.68,10.28,8.85,7.54,66.79,58.64,62.72,,,,,,,,,,
1468810,鬼谷八荒 Tale of Immortal,https://store.steampowered.com/app/1468810,0.0,0.0,0.0,0.0,22.87,3.87,4.02,1.51,7.48,5.48,6.53,7.71,7.43,41.97,57.46,49.71,,,,,,,,,,
1469260,ChildStory,https://store.steampowered.com/app/1469260,0.0,0.0,0.0,0.0,26.09,5.7,4.33,0.73,3.0,7.03,5.52,4.04,7.05,41.97,53.33,47.65,,,,,,,,,,
1469610,Last Train Home,https://store.steampowered.com/app/1469610,0.0,0.0,0.0,0.0,28.39,5.81,2.91,4.82,5.44,7.74,10.03,15.84,10.12,41.97,81.53,61.75,,,,,,,,,,
1470320,Malmyr,https://store.steampowered.com/app/1470320,0.0,0.0,0.0,0.0,18.16,4.4,2.86,1.31,3.19,4.27,9.16,8.71,6.51,41.97,47.39,44.68,,,,,,,,,,
1470740,Fizz Quiz,https://store.steampowered.com/app/1470740,0.0,0.0,0.0,0.0,19.25,1.29,2.12,0.0,4.83,2.31,4.26,6.6,5.08,41.97,32.43,37.2,,,,,,,,,,
1471040,Base One,https://store.steampowered.com/app/1471040,0.0,0.0,0.0,0.0,11.21,1.1,1.69,0.12,3.4,3.03,9.32,5.64,4.44,41.97,26.58,34.28,,,,,,,,,,
1472060,Apollyon: River of Life,https://store.steampowered.com/app/1472060,0.0,0.0,0.0,0.0,25.23,8.02,4.94,0.85,4.2,7.96,6.56,8.36,8.27,41.97,66.16,54.07,,,,,,,,,,
1473060,Reality Break,https://store.steampowered.com/app/1473060,0.0,0.0,0.0,0.0,20.86,9.66,3.72,1.32,2.43,5.13,8.58,8.03,7.47,41.97,57.89,49.93,,,,,,,,,,
1473350,(the) Gnorp Apologue,https://store.steampowered.com/app/1473350,0.0,0.0,0.0,0.0,7.63,0.0,2.45,0.0,1.04,6.61,2.04,2.24,2.75,41.97,14.68,28.32,,,,,,,,,,
1474300,MonCon,https://store.steampowered.com/app/1474300,0.0,0.0,0.0,0.0,22.76,4.27,3.81,0.67,5.35,8.18,3.97,4.49,6.69,41.97,49.37,45.67,,,,,,,,,,
1474390,Broken : Paranormal investigation,https://store.steampowered.com/app/1474390,0.0,0.0,0.0,0.0,27.85,7.84,5.3,0.93,5.07,11.03,9.03,10.4,9.68,41.97,78.44,60.2,,,,,,,,,,
1474770,Strategic Mind: Spirit of Liberty,https://store.steampowered.com/app/1474770,0.0,0.0,0.0,0.0,23.35,6.54,1.75,3.08,0.6,2.24,7.78,9.73,6.88,41.97,51.46,46.71,,,,,,,,,,
1474900,DESOLATIUM,https://store.steampowered.com/app/1474900,0.0,0.0,0.0,0.0,40.3,4.96,7.62,2.28,4.04,7.76,3.63,5.78,9.55,41.97,77.45,59.71,,,,,,,,,,
1474930,Heavy Cargo - The Truck Simulator,https://store.steampowered.com/app/1474930,0.0,0.0,0.0,0.0,15.15,0.75,2.28,1.92,2.27,0.0,7.5,2.08,3.99,41.97,22.9,32.43,,,,,,,,,,
1475650,12 Labours of Hercules XII: Timeless Adventure,https://store.steampowered.com/app/1475650,0.0,0.0,0.0,0.0,14.06,2.07,1.73,1.16,0.0,0.18,5.07,5.59,3.73,41.97,20.94,31.45,,,,,,,,,,
1475810,Ghostwire: Tokyo,https://store.steampowered.com/app/1475810,0.0,0.0,0.0,0.0,26.64,0.59,4.35,2.23,3.45,4.33,9.54,11.25,7.8,41.97,61.39,51.68,,,,,,,,,,
1475960,Shindig,https://store.steampowered.com/app/1475960,0.0,0.0,0.0,0.0,19.98,3.15,2.81,0.95,3.69,7.63,5.17,7.63,6.38,41.97,45.97,43.97,,,,,,,,,,
1477070,Depersonalization,https://store.steampowered.com/app/1477070,0.0,0.0,0.0,0.0,33.13,11.92,5.68,1.11,3.82,9.97,8.99,8.5,10.39,41.97,83.26,62.61,,,,,,,,,,
1477570,Gunspell 2 – Match 3 Puzzle RPG,https://store.steampowered.com/app/1477570,0.0,4.39,0.0,1.19,15.08,0.27,3.28,0.42,1.11,3.09,3.75,5.52,4.06,78.57,23.45,51.01,,,,,,,,,,
1477700,Project Wunderwaffe,https://store.steampowered.com/app/1477700,0.0,0.0,0.0,0.0,18.59,4.88,1.5,0.57,2.31,0.28,7.67,9.62,5.68,41.97,38.46,40.22,,,,,,,,,,
1477940,Unknown 9: Awakening,https://store.steampowered.com/app/1477940,0.0,0.0,0.0,0.0,25.57,8.99,4.18,1.82,4.03,6.64,8.02,11.66,8.86,41.97,71.71,56.84,,,,,,,,,,
1477980,Freud's Bones-the game,https://store.steampowered.com/app/1477980,0.0,0.0,0.0,0.0,38.3,7.97,7.03,1.97,6.43,8.76,5.53,4.46,10.06,41.97,81.13,61.55,,,,,,,,,,
1478160,Nyaruru Fishy Fight,https://store.steampowered.com/app/1478160,0.0,0.0,0.0,0.0,12.86,7.56,2.05,0.44,1.9,1.48,8.21,4.63,4.89,41.97,30.62,36.3,,,,,,,,,,
1478350,Game Dev Masters,https://store.steampowered.com/app/1478350,0.0,0.0,0.0,0.0,17.4,0.0,2.47,0.88,9.43,3.44,5.55,8.36,5.94,41.97,41.21,41.59,,,,,,,,,,
1478440,Perfect Decision,https://store.steampowered.com/app/1478440,0.0,2.77,0.0,0.75,14.18,0.0,3.51,0.0,7.26,0.0,13.03,6.91,5.61,66.79,37.74,52.26,,,,,,,,,,
1478650,Diggles: The Myth of Fenris,https://store.steampowered.com/app/1478650,0.0,2.77,0.0,0.75,13.25,5.54,1.62,0.98,2.3,6.81,8.17,7.6,5.78,66.79,39.51,53.15,,,,,,,,,,
1478850,Vendir: Plague of Lies,https://store.steampowered.com/app/1478850,0.0,0.0,0.0,0.0,28.47,7.15,3.69,2.57,2.81,6.72,8.75,11.75,8.99,41.97,72.86,57.41,,,,,,,,,,
1479340,Derelict Void,https://store.steampowered.com/app/1479340,0.0,0.0,0.0,0.0,21.41,6.26,2.71,2.26,4.81,4.38,5.39,3.41,6.33,41.97,45.42,43.69,,,,,,,,,,
1479810,Legendary Hoplite,https://store.steampowered.com/app/1479810,0.0,0.0,0.0,0.0,11.84,8.9,0.98,2.88,0.0,4.19,4.9,11.64,5.67,41.97,38.36,40.16,,,,,,,,,,
1479890,Inua - A Story in Ice and Time,https://store.steampowered.com/app/1479890,0.0,0.0,0.0,0.0,27.25,5.81,4.55,2.06,5.46,4.59,7.65,3.71,7.63,41.97,59.6,50.78,,,,,,,,,,
1480560,Lawn Mowing Simulator,https://store.steampowered.com/app/1480560,0.0,2.77,0.0,0.75,15.09,0.0,2.17,0.0,1.69,2.53,8.89,3.21,4.2,66.79,24.57,45.68,,,,,,,,,,
1480910,Tomb of The Lost Sentry,https://store.steampowered.com/app/1480910,0.0,0.0,0.0,0.0,24.36,5.33,2.63,2.78,6.66,11.05,5.1,8.52,8.3,41.97,66.46,54.21,,,,,,,,,,
1481000,Triversal,https://store.steampowered.com/app/1481000,0.0,0.0,0.0,0.0,13.6,1.66,2.52,0.0,0.47,1.46,3.77,0.0,2.94,41.97,15.76,28.86,,,,,,,,,,
1481080,DRAMAtical Murder,https://store.steampowered.com/app/1481080,0.0,0.0,0.0,0.0,26.61,4.9,3.72,1.59,2.94,8.8,4.68,6.16,7.42,41.97,57.35,49.66,,,,,,,,,,
1481210,Psychoscopy,https://store.steampowered.com/app/1481210,0.0,0.0,0.0,0.0,33.5,4.21,6.73,0.57,7.24,8.04,10.08,11.24,10.2,41.97,82.06,62.01,,,,,,,,,,
1481910,Time Bandit – Part 1: Appendages of the Machine,https://store.steampowered.com/app/1481910,0.0,0.0,0.0,0.0,20.04,3.49,2.62,0.0,2.23,3.26,10.58,4.79,5.88,41.97,40.57,41.27,,,,,,,,,,
1482320,琉隐,https://store.steampowered.com/app/1482320,0.0,0.0,0.0,0.0,29.96,5.82,4.98,1.25,6.08,7.29,8.8,5.48,8.71,41.97,70.35,56.16,,,,,,,,,,
1482430,Simona's Requiem,https://store.steampowered.com/app/1482430,0.0,0.0,0.0,0.0,25.45,4.83,3.67,1.3,0.0,5.69,3.89,5.74,6.32,41.97,45.31,43.64,,,,,,,,,,
1482860,Idle Research,https://store.steampowered.com/app/1482860,0.0,0.0,0.0,0.0,17.78,0.45,2.47,0.0,5.44,0.27,9.56,0.05,4.5,41.97,27.1,34.53,,,,,,,,,,
1482910,Idle Monster TD,https://store.steampowered.com/app/1482910,0.0,0.0,0.0,0.0,13.63,4.24,1.65,1.29,3.43,3.45,7.24,12.64,5.95,41.97,41.31,41.64,,,,,,,,,,
1482940,Rumours From Elsewhere,https://store.steampowered.com/app/1482940,0.0,0.0,0.0,0.0,19.34,7.73,2.98,1.94,2.2,7.73,3.58,4.99,6.31,41.97,45.2,43.59,,,,,,,,,,
1483190,Memory Lost,https://store.steampowered.com/app/1483190,0.0,2.77,0.0,0.75,28.8,0.63,5.23,1.72,3.89,4.58,5.55,7.45,7.23,66.79,55.29,61.04,,,,,,,,,,
1483320,Railroad Engineer,https://store.steampowered.com/app/1483320,0.0,4.39,0.0,1.19,19.5,2.71,2.75,0.5,4.18,3.16,14.68,12.49,7.5,78.57,58.21,68.39,,,,,,,,,,
1484580,The First Friend,https://store.steampowered.com/app/1484580,0.0,0.0,0.0,0.0,24.32,0.0,5.45,3.37,10.13,3.62,0.0,4.4,6.41,41.97,46.29,44.13,,,,,,,,,,
1484620,Arcade Spirits: The New Challengers,https://store.steampowered.com/app/1484620,0.0,0.0,0.0,0.0,20.2,5.07,3.63,0.8,4.14,9.19,4.6,1.25,6.11,41.97,43.03,42.5,,,,,,,,,,
1485690,Potion Tycoon,https://store.steampowered.com/app/1485690,0.0,0.0,0.0,0.0,18.08,2.58,3.26,0.0,0.0,5.59,11.13,3.26,5.49,41.97,36.5,39.24,,,,,,,,,,
1486690,Flower in the Snow - Resurrection,https://store.steampowered.com/app/1486690,0.0,2.77,0.0,0.75,30.95,5.19,5.29,2.55,3.21,5.35,11.95,6.4,8.86,66.79,71.71,69.25,,,,,,,,,,
1487100,Lost to Time,https://store.steampowered.com/app/1487100,0.0,0.0,0.0,0.0,22.24,4.83,4.07,2.17,1.92,4.87,5.41,8.25,6.72,41.97,49.7,45.83,,,,,,,,,,
1487450,迷禁 Lost in Abyss,https://store.steampowered.com/app/1487450,0.0,0.0,0.0,0.0,35.69,4.05,6.68,1.17,0.19,8.98,6.03,3.82,8.33,41.97,66.75,54.36,,,,,,,,,,
1487470,秋田・男鹿ミステリー案内 凍える銀鈴花,https://store.steampowered.com/app/1487470,0.0,0.0,0.0,0.0,23.18,4.78,3.71,1.09,0.69,3.37,11.38,7.86,7.01,41.97,52.89,47.43,,,,,,,,,,
1487590,Yoshiwara Higanbana,https://store.steampowered.com/app/1487590,0.0,4.39,0.0,1.19,21.62,5.35,3.93,1.22,0.64,3.38,5.02,0.56,5.21,78.57,33.7,56.13,,,,,,,,,,
1487800,Little Hats,https://store.steampowered.com/app/1487800,0.0,0.0,0.0,0.0,14.67,8.47,3.45,0.58,4.25,4.76,3.04,4.92,5.52,41.97,36.81,39.39,,,,,,,,,,
1488200,Symphony of War: The Nephilim Saga,https://store.steampowered.com/app/1488200,0.0,0.0,0.0,0.0,18.29,5.16,1.73,3.31,3.27,6.29,10.08,13.86,7.75,41.97,60.86,51.42,,,,,,,,,,
1488860,Insiders,https://store.steampowered.com/app/1488860,0.0,0.0,0.0,0.0,18.67,1.03,2.25,2.13,7.39,1.64,4.67,1.17,4.87,41.97,30.44,36.2,,,,,,,,,,
1489110,Zapling Bygone,https://store.steampowered.com/app/1489110,0.0,0.0,0.0,0.0,21.34,4.14,3.48,0.36,4.76,8.18,3.46,6.02,6.47,41.97,46.95,44.46,,,,,,,,,,
1489150,Don't Give Up: Not Ready to Die,https://store.steampowered.com/app/1489150,0.0,0.0,0.0,0.0,20.13,5.09,3.14,1.86,4.32,6.44,0.0,0.0,5.12,41.97,32.82,37.39,,,,,,,,,,
1489470,Do You See the Waving Cape,https://store.steampowered.com/app/1489470,0.0,0.0,0.0,0.0,19.64,2.07,4.63,0.74,2.97,3.48,1.26,2.54,4.67,41.97,28.6,35.29,,,,,,,,,,
1489480,MUMMMASTER!,https://store.steampowered.com/app/1489480,0.0,0.0,0.0,0.0,16.31,4.33,3.67,0.0,0.0,3.79,8.43,7.2,5.47,41.97,36.3,39.13,,,,,,,,,,
1489970,Highrise City,https://store.steampowered.com/app/1489970,0.0,2.77,0.0,0.75,18.26,0.0,2.67,0.0,5.54,0.0,14.18,12.83,6.68,66.79,49.26,58.03,,,,,,,,,,
1490340,We Are OFK,https://store.steampowered.com/app/1490340,0.0,0.0,0.0,0.0,10.96,7.04,3.11,0.0,2.18,5.66,2.55,4.38,4.48,41.97,26.93,34.45,,,,,,,,,,
1490680,God Sword,https://store.steampowered.com/app/1490680,0.0,0.0,0.0,0.0,22.85,6.65,3.34,1.05,7.55,5.98,3.34,12.31,7.88,41.97,62.22,52.09,,,,,,,,,,
1491340,Marble World,https://store.steampowered.com/app/1491340,0.0,0.0,0.0,0.0,10.42,2.84,3.08,0.06,0.0,4.57,5.29,7.43,4.21,41.97,24.65,33.31,,,,,,,,,,
1491670,Venba,https://store.steampowered.com/app/1491670,0.0,0.0,0.0,0.0,20.52,11.33,4.08,1.25,7.0,6.18,9.46,5.96,8.22,41.97,65.67,53.82,,,,,,,,,,
1492070,Sker Ritual,https://store.steampowered.com/app/1492070,0.0,0.0,0.0,0.0,21.83,0.28,2.72,0.97,0.16,8.21,1.98,1.11,4.66,41.97,28.51,35.24,,,,,,,,,,
1492120,Summit,https://store.steampowered.com/app/1492120,0.0,8.32,0.0,2.25,22.0,0.0,2.33,2.93,4.59,4.12,7.54,9.01,6.56,93.96,47.94,70.95,,,,,,,,,,
1492210,Starlight: Eye of the Storm,https://store.steampowered.com/app/1492210,0.0,0.0,0.0,0.0,14.55,0.0,1.48,0.59,0.0,2.29,0.12,0.39,2.43,41.97,13.0,27.48,,,,,,0.2,57.26,16.59,96.45,42.62
1492250,44 Minutes in Nightmare,https://store.steampowered.com/app/1492250,0.0,0.0,0.0,0.0,35.26,3.64,6.21,1.88,5.65,5.95,7.41,5.44,8.93,41.97,72.33,57.15,,,,,,,,,,
1492420,EQUALINE,https://store.steampowered.com/app/1492420,0.0,0.0,0.0,0.0,16.56,3.33,2.56,0.0,3.29,3.44,7.63,4.28,5.14,41.97,33.01,37.49,,,,,,,,,,
1492450,Pixel Poops,https://store.steampowered.com/app/1492450,0.0,0.0,0.0,0.0,12.24,2.3,1.38,0.27,0.0,5.19,4.21,0.1,3.21,41.97,17.4,29.68,,,,,,,,,,
1492610,Moonshot - The Great Espionage,https://store.steampowered.com/app/1492610,0.0,0.0,0.0,0.0,14.0,0.0,1.37,0.28,2.57,5.64,6.57,10.52,5.12,41.97,32.82,37.39,,,,,,,,,,
1492680,The Pathless,https://store.steampowered.com/app/1492680,0.0,0.0,0.0,0.0,17.81,5.75,3.49,2.34,2.26,5.33,2.7,5.84,5.69,41.97,38.57,40.27,,,,,,,,,,
1493450,Save daddy trump 2: The Final Triumph,https://store.steampowered.com/app/1493450,0.0,0.0,0.0,0.0,24.19,2.71,3.56,2.94,6.33,3.28,10.95,17.86,8.98,41.97,72.77,57.37,,,,,,,,,,
1493640,Banishers: Ghosts of New Eden,https://store.steampowered.com/app/1493640,0.0,0.0,0.0,0.0,22.7,5.48,4.07,2.72,0.89,8.72,1.4,3.93,6.24,41.97,44.44,43.2,,,,,,,,,,
1493940,Airoheart,https://store.steampowered.com/app/1493940,0.0,0.0,0.0,0.0,27.19,8.76,5.07,1.57,4.77,4.45,7.87,8.65,8.54,41.97,68.77,55.37,,,,,,,,,,
1494180,Night: Silent Killer,https://store.steampowered.com/app/1494180,0.0,2.77,0.0,0.75,31.27,9.6,5.96,1.59,0.25,8.68,11.05,13.15,10.19,66.79,81.99,74.39,,,,,,,,,,
1494280,Beat Stickman: Beyond,https://store.steampowered.com/app/1494280,0.0,0.0,0.0,0.0,14.51,4.11,1.83,0.94,0.65,4.31,7.28,9.21,5.36,41.97,35.19,38.58,,,,,,,,,,
1496180,Cinderella Phenomenon: Evermore,https://store.steampowered.com/app/1496180,0.0,0.0,0.0,0.0,22.56,6.21,4.65,1.65,0.0,5.45,3.67,1.91,5.76,41.97,39.3,40.63,,,,,,,,,,
1496250,Mary Skelter 2,https://store.steampowered.com/app/1496250,0.0,0.0,0.0,0.0,30.15,4.29,4.72,2.41,0.0,9.1,3.44,5.76,7.48,41.97,58.0,49.98,,,,,,,,,,
1496590,Tchia,https://store.steampowered.com/app/1496590,0.0,0.0,0.0,0.0,16.46,6.09,3.51,3.05,6.25,5.8,4.76,9.42,6.92,41.97,51.9,46.93,,,,,,,,,,
1496640,Scrapping Simulator,https://store.steampowered.com/app/1496640,0.0,0.0,0.0,0.0,11.72,6.1,1.39,1.27,3.33,5.02,8.57,7.56,5.62,41.97,37.84,39.9,,,,,,,,,,
1497360,Open Roads,https://store.steampowered.com/app/1497360,0.0,0.0,0.0,0.0,22.46,4.48,4.23,1.74,4.85,3.01,5.81,1.56,6.02,41.97,42.06,42.02,,,,,,,,,,
1497640,Traitors in Salem,https://store.steampowered.com/app/1497640,0.0,4.39,0.0,1.19,28.72,9.52,3.59,1.22,4.38,14.26,10.78,17.05,11.19,78.57,87.61,83.09,,,,,,0.78,98.94,0.06,98.93,49.68
1497820,Golden Rails: Small Town Story,https://store.steampowered.com/app/1497820,0.0,0.0,0.0,0.0,17.6,0.0,2.0,1.43,2.43,5.5,6.51,6.63,5.26,41.97,34.19,38.08,,,,,,,,,,
1498130,Tank Squad,https://store.steampowered.com/app/1498130,0.0,0.0,0.0,0.0,18.41,3.0,1.68,2.22,0.04,3.71,4.95,8.97,5.37,41.97,35.29,38.63,,,,,,,,,,
1498140,Cafe Owner Simulator,https://store.steampowered.com/app/1498140,0.0,0.0,0.0,0.0,17.46,0.0,2.51,0.0,3.69,1.74,8.87,10.0,5.53,41.97,36.91,39.44,,,,,,,,,,
1499120,I Expect You To Die 2: The Spy and the Liar,https://store.steampowered.com/app/1499120,0.0,2.77,0.0,0.75,26.76,2.42,3.54,1.42,4.05,7.76,9.32,9.27,8.07,66.79,64.16,65.48,,,,,,,,,,
1499240,Brookhaven Grimoire,https://store.steampowered.com/app/1499240,0.0,0.0,0.0,0.0,26.0,7.01,5.32,1.18,6.88,6.97,2.75,7.07,7.9,41.97,62.42,52.2,,,,,,,,,,
1500180,Decline's Drops,https://store.steampowered.com/app/1500180,0.0,0.0,0.0,0.0,22.33,12.81,3.63,0.69,2.08,7.1,4.93,4.86,7.3,41.97,56.05,49.01,,,,,,,,,,
1500940,Far Lands,https://store.steampowered.com/app/1500940,0.0,0.0,0.0,0.0,25.48,0.81,3.75,1.8,9.93,0.96,1.88,0.82,5.68,41.97,38.46,40.22,,,,,,,,,,
1501750,Lords of the Fallen,https://store.steampowered.com/app/1501750,0.0,0.0,0.0,0.0,18.74,2.29,3.07,1.85,4.76,4.34,4.55,8.76,6.04,41.97,42.28,42.12,,,,,,,,,,
1502080,ALTDEUS: Beyond Chronos,https://store.steampowered.com/app/1502080,0.0,0.0,0.0,0.0,19.12,0.31,3.08,2.04,3.46,3.27,5.32,5.65,5.28,41.97,34.39,38.18,,,,,,,,,,
1502970,Atelier Sophie: The Alchemist of the Mysterious Book DX,https://store.steampowered.com/app/1502970,0.0,0.0,0.0,0.0,29.53,10.02,5.23,0.22,0.02,3.31,11.23,7.44,8.38,41.97,67.24,54.6,,,,,,,,,,
1502980,Atelier Firis: The Alchemist and the Mysterious Journey DX,https://store.steampowered.com/app/1502980,0.0,5.55,0.0,1.5,25.28,8.05,4.52,0.13,2.06,2.28,12.6,5.55,7.56,84.84,58.85,71.84,,,,,,,,,,
1502990,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,https://store.steampowered.com/app/1502990,0.0,2.77,0.0,0.75,27.91,9.93,6.08,0.16,1.54,5.69,11.85,7.0,8.77,66.79,70.9,68.85,,,,,,,,,,
1503280,Octarina,https://store.steampowered.com/app/1503280,0.0,0.0,0.0,0.0,17.6,2.53,2.73,0.98,0.26,2.01,5.36,0.0,3.93,41.97,22.43,32.2,,,,,,,,,,
1503580,Epic City Builder 4,https://store.steampowered.com/app/1503580,0.0,0.0,0.0,0.0,14.57,0.36,1.88,0.92,4.73,0.0,15.25,18.53,7.03,41.97,53.11,47.54,,,,,,,,,,
1504500,OPUS: Echo of Starsong - Full Bloom Edition,https://store.steampowered.com/app/1504500,0.0,0.0,0.0,0.0,16.83,2.45,2.85,1.49,2.05,4.07,3.08,3.72,4.57,41.97,27.71,34.84,,,,,,,,,,
1504740,Find Yourself,https://store.steampowered.com/app/1504740,0.0,0.0,0.0,0.0,40.96,0.0,6.37,2.89,7.04,7.96,6.14,0.52,8.98,41.97,72.77,57.37,,,,,,,,,,
1505560,Little Lives,https://store.steampowered.com/app/1505560,0.0,4.39,0.0,1.19,26.01,0.0,4.91,0.0,8.89,5.5,6.95,2.38,6.83,78.57,50.91,64.74,,,,,,,,,,
1506080,Fuzz Dungeon,https://store.steampowered.com/app/1506080,0.0,0.0,0.0,0.0,27.12,9.3,4.66,0.84,3.21,7.62,11.55,9.29,9.2,41.97,74.65,58.31,,,,,,,,,,
1506440,Batora: Lost Haven,https://store.steampowered.com/app/1506440,0.0,0.0,0.0,0.0,25.92,8.18,4.1,3.94,2.9,6.05,3.91,8.4,7.92,41.97,62.63,52.3,,,,,,,,,,
1506980,Lay a Beauty to Rest: The Darkness Peach Blossom Spring,https://store.steampowered.com/app/1506980,0.0,0.0,0.0,0.0,30.12,6.59,5.37,2.38,4.08,5.08,7.35,10.52,8.94,41.97,72.42,57.2,,,,,,,,,,
1507120,The Spirit of the Samurai,https://store.steampowered.com/app/1507120,0.0,0.0,0.0,0.0,15.64,1.28,3.24,0.81,0.0,3.31,2.28,5.5,4.01,41.97,23.05,32.51,,,,,,,,,,
1507580,Enigma of Fear,https://store.steampowered.com/app/1507580,0.0,0.0,0.0,0.0,36.47,8.01,7.55,1.03,3.35,8.0,13.18,13.06,11.33,41.97,88.27,65.12,,,,,,,,,,
1507780,Space Warlord Organ Trading Simulator,https://store.steampowered.com/app/1507780,0.0,0.0,0.0,0.0,18.52,5.42,2.16,0.0,1.94,1.92,9.74,5.03,5.59,41.97,37.53,39.75,,,,,,,,,,
1507790,Witch Strandings,https://store.steampowered.com/app/1507790,0.0,0.0,0.0,0.0,25.01,4.14,5.18,1.9,3.03,5.83,5.05,0.0,6.27,41.97,44.77,43.37,,,,,,,,,,
1508260,Tortured Hearts - Or How I Saved The Universe. Again.,https://store.steampowered.com/app/1508260,0.0,0.0,0.0,0.0,25.24,4.83,2.98,1.54,1.79,5.93,9.17,7.15,7.33,41.97,56.38,49.17,,,,,,,,,,
